beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical
41.000000	0.024390243902	197	99	0.002864513895	99.000000000000	-1.533251001601	-1.533252886443
42.000000	0.023809523810	197	99	0.002797384452	99.000000000000	-1.533253428525	-1.533255059989
43.000000	0.023255813953	197	99	0.002733237024	99.000000000000	-1.533255522096	-1.533256934504
44.000000	0.022727272727	197	99	0.002671886712	99.000000000000	-1.533257329083	-1.533258552055
45.000000	0.022222222222	197	99	0.002613162623	99.000000000000	-1.533258889478	-1.533259948592
46.000000	0.021739130435	197	99	0.002556906667	99.000000000000	-1.533260237532	-1.533261154877
47.000000	0.021276595745	197	99	0.002502972470	99.000000000000	-1.533261402606	-1.533262197269
48.000000	0.020833333333	197	99	0.002451224382	99.000000000000	-1.533262409903	-1.533263098379
49.000000	0.020408163265	197	99	0.002401536581	99.000000000000	-1.533263281078	-1.533263877628
50.000000	0.020000000000	197	99	0.002353792251	99.000000000000	-1.533264034750	-1.533264551705
51.000000	0.019607843137	197	99	0.002307882845	99.000000000000	-1.533264686945	-1.533265134972
52.000000	0.019230769231	197	99	0.002263707403	99.000000000000	-1.533265251465	-1.533265639791
53.000000	0.018867924528	197	99	0.002221171940	99.000000000000	-1.533265740206	-1.533266076816
54.000000	0.018518518519	197	99	0.002180188886	99.000000000000	-1.533266163425	-1.533266455231
55.000000	0.018181818182	197	99	0.002140676572	99.000000000000	-1.533266529976	-1.533266782960
56.000000	0.017857142857	197	99	0.002102558770	99.000000000000	-1.533266847498	-1.533267066841
57.000000	0.017543859649	197	99	0.002065764261	99.000000000000	-1.533267122591	-1.533267312779
58.000000	0.017241379310	197	99	0.002030226456	99.000000000000	-1.533267360959	-1.533267525877
59.000000	0.016949152542	197	99	0.001995883033	99.000000000000	-1.533267567531	-1.533267710544
60.000000	0.016666666667	197	99	0.001962675619	99.000000000000	-1.533267746568	-1.533267870593
61.000000	0.016393442623	197	99	0.001930549492	99.000000000000	-1.533267901756	-1.533268009319
62.000000	0.016129032258	197	99	0.001899453311	99.000000000000	-1.533268036286	-1.533268129576
63.000000	0.015873015873	197	99	0.001869338865	99.000000000000	-1.533268152918	-1.533268233832
64.000000	0.015625000000	197	99	0.001840160848	99.000000000000	-1.533268254040	-1.533268324223
65.000000	0.015384615385	197	99	0.001811876646	99.000000000000	-1.533268341722	-1.533268402599
66.000000	0.015151515152	197	99	0.001784446151	99.000000000000	-1.533268417755	-1.533268470561
67.000000	0.014925373134	197	99	0.001757831581	99.000000000000	-1.533268483691	-1.533268529497
68.000000	0.014705882353	197	99	0.001731997318	99.000000000000	-1.533268540873	-1.533268580609
69.000000	0.014492753623	197	99	0.001706909758	99.000000000000	-1.533268590466	-1.533268624937
70.000000	0.014285714286	197	99	0.001682537177	99.000000000000	-1.533268633479	-1.533268663384
71.000000	0.014084507042	197	99	0.001658849601	99.000000000000	-1.533268670788	-1.533268696731
72.000000	0.013888888889	197	99	0.001635818690	99.000000000000	-1.533268703149	-1.533268725656
73.000000	0.013698630137	197	99	0.001613417631	99.000000000000	-1.533268731219	-1.533268750746
74.000000	0.013513513514	197	99	0.001591621037	99.000000000000	-1.533268755569	-1.533268772510
75.000000	0.013333333333	197	99	0.001570404856	99.000000000000	-1.533268776692	-1.533268791390
76.000000	0.013157894737	197	99	0.001549746286	99.000000000000	-1.533268795017	-1.533268807768
77.000000	0.012987012987	197	99	0.001529623695	99.000000000000	-1.533268810913	-1.533268821977
78.000000	0.012820512821	197	99	0.001510016547	99.000000000000	-1.533268824704	-1.533268834303
79.000000	0.012658227848	197	99	0.001490905336	99.000000000000	-1.533268836669	-1.533268844997
80.000000	0.012500000000	197	99	0.001472271524	99.000000000000	-1.533268847049	-1.533268854275
81.000000	0.012345679012	197	99	0.001454097478	99.000000000000	-1.533268856054	-1.533268862324
82.000000	0.012195121951	197	99	0.001436366421	99.000000000000	-1.533268863867	-1.533268869307
83.000000	0.012048192771	197	99	0.001419062378	99.000000000000	-1.533268870646	-1.533268875366
84.000000	0.011904761905	197	99	0.001402170130	99.000000000000	-1.533268876527	-1.533268880623
85.000000	0.011764705882	197	99	0.001385675170	99.000000000000	-1.533268881630	-1.533268885184
86.000000	0.011627906977	197	99	0.001369563662	99.000000000000	-1.533268886058	-1.533268889141
87.000000	0.011494252874	197	99	0.001353822404	99.000000000000	-1.533268889899	-1.533268892575
88.000000	0.011363636364	197	99	0.001338438790	99.000000000000	-1.533268893232	-1.533268895554
89.000000	0.011235955056	197	99	0.001323400779	99.000000000000	-1.533268896125	-1.533268898139
90.000000	0.011111111111	197	99	0.001308696865	99.000000000000	-1.533268898634	-1.533268900382
91.000000	0.010989010989	197	99	0.001294316042	99.000000000000	-1.533268900811	-1.533268902328
92.000000	0.010869565217	197	99	0.001280247786	99.000000000000	-1.533268902700	-1.533268904016
93.000000	0.010752688172	197	99	0.001266482021	99.000000000000	-1.533268904339	-1.533268905481
94.000000	0.010638297872	197	99	0.001253009101	99.000000000000	-1.533268905762	-1.533268906753
95.000000	0.010526315789	197	99	0.001239819782	99.000000000000	-1.533268906996	-1.533268907856
96.000000	0.010416666667	197	99	0.001226905208	99.000000000000	-1.533268908067	-1.533268908813
97.000000	0.010309278351	197	99	0.001214256886	99.000000000000	-1.533268908996	-1.533268909643
98.000000	0.010204081633	197	99	0.001201866668	99.000000000000	-1.533268909802	-1.533268910364
99.000000	0.010101010101	197	99	0.001189726738	99.000000000000	-1.533268910502	-1.533268910989
100.000000	0.010000000000	197	99	0.001177829587	99.000000000000	-1.533268911109	-1.533268911532
